Region,Date,Estimated_fire_area,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power,Mean_confidence,Std_confidence,Var_confidence,Count,Replaced
WA,11/14/2018,335755.08,326.6366154,192.9107692,93.25538462,7.960900415,63.37593542,325,R
WA,11/15/2018,1007632.99,330.6508642,136.9895062,91.95555556,8.303453643,68.9473424,810,R
WA,11/16/2018,128342.72,331.0297674,331.8353488,92.30697674,7.638973953,58.35392306,215,R
WA,11/17/2018,76004.98,322.9867647,68.76911765,89.28921569,8.527537623,72.7188979,204,R
WA,11/18/2018,90286.56,325.611165,96.52669903,90.21359223,7.996524227,63.94439972,206,R
WA,11/19/2018,653289.72,326.7861111,214.8478175,93.36904762,8.070188759,65.12794661,504,R
WA,11/20/2018,363551.93,327.1882432,169.177027,92.07027027,8.340675298,69.56686443,370,R
WA,11/21/2018,345885.54,329.4685984,144.2172507,91.15902965,8.532230983,72.79896554,371,R
WA,11/22/2018,543418.26,331.7440552,184.7242038,92.1656051,8.2331818,67.78528256,471,R
WA,11/23/2018,184403.94,335.4135739,158.8701031,91.5532646,7.936368578,62.9859462,291,R
WA,11/24/2018,113049.72,331.7492891,170.5890995,91.8056872,7.971685959,63.54777703,211,R
WA,11/25/2018,159944.4,341.112543,178.5508591,93.81786942,7.182197118,51.58395544,291,R
WA,11/26/2018,289001.44,323.7409091,142.8659091,91.09415584,8.146514508,66.36569863,308,R
WA,11/27/2018,67198.26,336.2746231,125.2301508,92.25125628,8.088974035,65.43150094,199,R
WA,11/28/2018,44379.35,330.1617834,90.88853503,90.43949045,8.468143607,71.70945615,157,R
WA,11/29/2018,7065.15,325.1076923,84.68076923,87.48076923,7.309650845,53.43099548,52,R
WA,11/30/2018,10697.07,326.1193548,117.9080645,88.43548387,6.783830747,46.0203596,62,R
WA,12/1/2018,165337.2,323.2735849,115.7211321,90.3245283,7.982957834,63.72761578,265,R
WA,12/2/2018,51541.12,330.3402098,124.6958042,90.29370629,8.090014857,65.44834039,143,R
WA,12/3/2018,105842.8,326.1388889,77.17586207,89.53256705,8.223552756,67.62681992,261,R
WA,12/4/2018,81873.96,326.9711735,108.6581633,91.21938776,7.992806486,63.88495552,196,R
WA,12/5/2018,209752.62,327.1301347,168.3511785,92.05723906,8.191959418,67.10819911,297,R
WA,12/6/2018,624860.46,326.3811069,146.2545802,92.03244275,8.00626529,64.10028389,524,R
WA,12/7/2018,396809.63,327.7518006,172.0509695,90.29916898,8.121933567,65.96580486,361,R
WA,12/8/2018,726017.93,334.5729642,151.7136808,92.45928339,7.786347914,60.62721384,614,R
WA,12/9/2018,90780.82,328.1920814,80.05565611,89.35746606,8.427433606,71.02163719,221,R
WA,12/10/2018,225176.01,325.7224462,93.48306452,91.48655914,8.437327664,71.1884981,372,R
WA,12/11/2018,288150.72,326.3963215,128.4574932,92.08991826,8.012973207,64.20773961,367,R
WA,12/12/2018,319297.19,330.8356784,107.7015075,90.96482412,8.302454424,68.93074947,398,R
WA,12/13/2018,257044.92,327.6417417,124.3861862,91.60960961,8.029172947,64.46761822,333,R
WA,12/14/2018,32950.76,330.7279851,82.47462687,91.29104478,7.667747733,58.79435529,134,R
WA,12/15/2018,100877.12,329.5264851,165.6084158,92.6980198,7.889340125,62.2416876,202,R
WA,12/16/2018,11512.24,332.531875,69.5275,90.35,8.044339153,64.71139241,80,R
WA,12/17/2018,8773,324.4166667,153.085,89.45,8.085192576,65.37033898,60,R
WA,12/18/2018,3316.32,334.772093,87.96046512,89.65116279,8.274699594,68.47065338,43,R
WA,12/19/2018,7391.38,321.1057377,62.72622951,88.39344262,8.624149598,74.37595628,61,R
WA,12/20/2018,13860,340.068617,113.3617021,92.0106383,7.720235498,59.60203615,94,R
WA,12/21/2018,8860.5,332.0830882,113.4573529,90.36764706,8.195201384,67.16132572,68,R
WA,12/22/2018,11383.97,337.3039063,395.2234375,92.328125,8.699671016,75.68427579,64,R
WA,12/23/2018,2198.11,334.2025641,79.46666667,91.66666667,8.079647378,65.28070175,39,R
WA,12/24/2018,72190.65,324.5453271,62.93598131,92.20560748,8.132977347,66.14532052,214,R
WA,12/25/2018,107775.5,333.9530055,184.7349727,93.61748634,7.138051587,50.95178046,183,R
WA,12/26/2018,19238.18,329.159901,100.4940594,91.1980198,7.512682347,56.44039604,101,R
WA,12/27/2018,172423.68,327.4159091,107.6463636,95.05757576,7.155652443,51.20336189,330,R
WA,12/28/2018,71680,328.1175824,86.51263736,91.16483516,7.540335348,56.85665715,182,R
WA,12/29/2018,189894.54,325.5978593,80.64006116,92.01223242,8.169213318,66.73604623,327,R
WA,12/30/2018,154629.57,332.3223684,154.8011278,92.43984962,8.006963383,64.11146262,266,R
WA,12/31/2018,52595.84,332.2234375,119.41375,92.8125,7.77610232,60.4677673,160,R
WA,1/1/2019,162943.04,321.4349442,87.56394052,92.43122677,8.052064187,64.83573767,269,R
WA,1/2/2019,5437040,330.7150852,302.4831727,94.32320237,7.396019248,54.70110072,1349,R
WA,1/3/2019,1149525.27,331.6450408,120.0368207,93.25407609,7.862724232,61.82243234,736,R
WA,1/4/2019,173053.76,330.8843077,100.1809231,91.36615385,7.993328177,63.89329535,325,R
WA,1/5/2019,203702.94,330.3204013,112.3916388,91.37123746,7.789554321,60.67715652,299,R
WA,1/6/2019,116440.1,328.5187243,90.39012346,90.97530864,7.961646662,63.38781757,243,R
WA,1/7/2019,284523.04,334.1362694,169.8629534,93.38341969,7.797977408,60.80845165,386,R
WA,1/8/2019,489150.96,334.5604167,125.1835526,92.10745614,7.902946265,62.45655967,456,R
WA,1/9/2019,361645.2,330.7646402,164.0900744,93.29032258,7.509038046,56.38565238,403,R
WA,1/10/2019,809231.28,340.2163551,164.4862928,94.40498442,7.489223048,56.08846186,642,R
WA,1/11/2019,476505.35,331.3265369,113.35,93.12909836,7.666142904,58.76974703,488,R
WA,1/12/2019,356686.8,344.3776169,173.4868597,94.0155902,7.545825902,56.93948855,449,R
WA,1/13/2019,325912.95,336.9533721,158.1053488,93.68372093,7.324160301,53.64332412,430,R
WA,1/14/2019,275509.15,335.4203988,182.5711656,93.24846626,7.924814821,62.80268995,326,R
WA,1/15/2019,43209.66,334.1461806,132.4340278,91.36805556,7.718605736,59.57687451,144,R
WA,1/16/2019,109955.8,331.2763158,387.3152047,91.99415205,7.956127551,63.2999656,171,R
WA,1/17/2019,157780.7,333.4350719,189.171223,94.82374101,7.508926892,56.38398307,278,R
WA,1/18/2019,86913.01,327.392246,142.7481283,91.06951872,7.68747629,59.0972917,187,R
WA,1/19/2019,70179.35,332.8561611,106.6947867,93.54028436,7.719612494,59.59241706,211,R
WA,1/20/2019,47100.06,329.9926573,114.2251748,90.72727273,7.346726605,53.97439181,143,R
WA,1/21/2019,66093.28,337.1852459,183.2677596,93.2295082,7.768052585,60.34264097,183,R
WA,1/22/2019,130581.99,339.5746454,201.3953901,95.06028369,6.923058377,47.92873729,282,R
WA,1/23/2019,63219.75,332.4489051,310.3452555,92.2189781,8.37074328,70.06934307,137,R
WA,1/24/2019,16894.8,336.842381,158.2180952,93.98095238,7.285365933,53.07655678,105,R
WA,1/25/2019,857.09,314.1710526,46.64210526,85.63157895,8.712765388,75.9122807,19,R
WA,1/26/2019,2381.64,332.22875,92.4975,93.775,7.460966803,55.66602564,40,R
WA,1/27/2019,1260,334.3413043,194.8130435,94.65217391,6.242149219,38.96442688,23,R
WA,1/28/2019,25942.29,331.4304348,161.3356522,93.82608696,8.102697049,65.65369947,115,R
WA,1/29/2019,29417.85,344.5642857,297.1605042,95.03361345,7.328760125,53.71072497,119,R
WA,1/30/2019,3469.68,317.9692308,66.03589744,86.92307692,8.682664566,75.38866397,39,R
WA,1/31/2019,12751.2,336.1906977,148.2988372,93.02325581,8.125452739,66.02298222,86,R
WA,2/1/2019,5654.52,320.929661,66.03728814,93.96610169,7.757012626,60.17124489,59,R
WA,2/2/2019,90303.75,353.3113139,277.5872263,95.03284672,7.369053294,54.30294645,274,R
WA,2/3/2019,4574.38,329.0430556,142.6638889,90.75,7.318762581,53.56428571,36,R
WA,2/4/2019,3031.86,327.3534091,91.31136364,92.70454545,7.39131969,54.63160677,44,R
WA,2/5/2019,9614.11,324.4060345,113.1310345,92.79310345,7.383620138,54.51784634,58,R
WA,2/6/2019,1987.38,327.4307692,179.5692308,92.07692308,9.256016754,85.67384615,26,R
WA,2/7/2019,2472.43,325.7114286,79.34857143,91.05714286,9.492854456,90.11428571,35,R
WA,2/8/2019,2083.52,323.5933333,86.54666667,86.93333333,7.506012915,56.34022989,30,R
WA,2/9/2019,197.64,326.205,101.49,89.1,7.50481327,56.32222222,10,R
WA,2/10/2019,5194.89,322.8955556,153.9111111,92.57777778,6.910100936,47.74949495,45,R
WA,2/11/2019,3776.76,339.3934783,157.173913,92.7173913,8.215603159,67.49613527,46,R
WA,2/12/2019,99.22,318.8416667,51.2,84,8.294576541,68.8,6,R
WA,2/13/2019,703.56,324.0795455,47.90454545,90.13636364,8.503755218,72.31385281,22,R
WA,2/14/2019,11710.72,327.7211268,124.7943662,91.29577465,9.195331682,84.55412475,71,R
WA,2/15/2019,291641.78,323.5253866,129.1891753,93.53350515,7.721670642,59.6241975,388,R
WA,2/16/2019,938518.16,341.8309659,213.7741477,94.328125,7.494066228,56.16102863,704,R
WA,2/17/2019,23961.6,324.3132653,100.3928571,88.96938776,8.249278733,68.05059962,98,R
WA,2/18/2019,14614.26,327.9082418,95.05824176,91.62637363,8.332864456,69.43663004,91,R
WA,2/19/2019,28898.5,323.7440171,104.9675214,91.88888889,8.384897937,70.30651341,117,R
WA,2/20/2019,70610.8,329.7372038,94.17393365,92.33175355,8.058942756,64.94655834,211,R
WA,2/21/2019,581518.58,336.1206564,233.2592664,94.21042471,7.420769602,55.06782148,518,R
WA,2/22/2019,1084729.24,334.242911,254.9638009,94.2413273,7.605192577,57.83895413,663,R
WA,2/23/2019,501426.53,337.5320041,174.5451943,93.10838446,7.674106936,58.89191726,489,R
WA,2/24/2019,243852.34,331.1761398,200.1975684,92.65653495,7.90110143,62.42740381,329,R
WA,2/25/2019,56020.1,339.0962766,137.6595745,91.62234043,7.888320131,62.22559449,188,R
WA,2/26/2019,154495.72,331.0594203,284.368599,91.40096618,8.264357852,68.29961071,207,R
WA,2/27/2019,339535.68,339.5153173,141.7603939,94.49452954,7.081950792,50.15402703,457,R
WA,2/28/2019,993373.4,337.1955631,270.8225256,94.12969283,7.312808497,53.47716811,586,R
WA,3/1/2019,253792.8,340.5606684,142.9429306,93.24935733,7.633825354,58.27528953,389,R
WA,3/2/2019,32057.37,327.1968254,176.3714286,91.43650794,8.203897641,67.30393651,126,R
WA,3/3/2019,16148.52,333.0817204,155.2483871,91.66666667,8.361835316,69.92028986,93,R
WA,3/4/2019,18669.64,328.3632184,135.7344828,89.70114943,7.725094931,59.67709169,87,R
WA,3/5/2019,3694.99,332.176,70.592,90.84,8.274277822,68.46367347,50,R
WA,3/6/2019,3472.82,318.8307692,61.48974359,88.82051282,7.673851002,58.8879892,39,R
WA,3/7/2019,3559.08,330.5306818,127.2136364,90.59090909,8.461453451,71.5961945,44,R
WA,3/8/2019,1083.6,335.1826923,96.05,91.92307692,6.674866752,44.55384615,26,R
WA,3/9/2019,15416.94,329.0373333,126.8146667,90.88,8.023546429,64.3772973,75,R
WA,3/10/2019,3575.08,334.8843137,58.57254902,91.50980392,7.726247599,59.69490196,51,R
WA,3/11/2019,16763.56,330.799569,58.94482759,88.96551724,8.002098675,64.03358321,116,R
WA,3/12/2019,13683.52,320.1967532,57.96753247,86.93506494,8.11486236,65.85099111,77,R
WA,3/13/2019,39601.98,321.4781513,124.4142857,89.00840336,8.966506224,80.39823387,119,R
WA,3/14/2019,9275.98,323.6052239,78.88507463,90.44776119,7.657999545,58.64495703,67,R
WA,3/15/2019,9410.68,323.5157407,105.5777778,86.72222222,7.79795974,60.8081761,54,R
WA,3/16/2019,5688.3,329.0219298,77.02105263,87.94736842,8.384554364,70.30075188,57,R
WA,3/17/2019,393.24,316.85,59.85,87.07142857,7.374220018,54.37912088,14,R
WA,3/18/2019,4250.54,321.6108333,32.58833333,85.26666667,6.846666062,46.87683616,60,R
WA,3/19/2019,2493.4,323.1597561,47.81219512,86.6097561,8.949519676,80.09390244,41,R
WA,3/20/2019,3786.64,321.854902,37.47058824,85.21568627,7.009461393,49.13254902,51,R
WA,3/21/2019,8394.78,318.9271186,69.31186441,88.57627119,7.933350359,62.93804793,59,R
WA,3/22/2019,7678.44,319.0260417,68.6125,83.95833333,6.977039344,48.67907801,48,R
WA,3/23/2019,39.33,318.38,34.78,85.6,6.693280212,44.8,5,R
WA,3/24/2019,396.72,317.2178571,57.36428571,82.57142857,7.376827395,54.41758242,14,R
WA,3/25/2019,1642.5,319.8794118,37.98529412,85.11764706,7.474257664,55.86452763,34,R
WA,3/26/2019,11035.08,313.9657895,53.19473684,86.96052632,7.5249643,56.62508772,76,R
WA,3/27/2019,24595.77,327.8623188,55.33478261,87.24637681,7.66622281,58.77097218,138,R
WA,3/28/2019,6510.58,324.3976923,42.74769231,85.24615385,6.736168164,45.37596154,65,R
WA,3/29/2019,5586.56,323.275,106.3795455,89.04545455,7.21740321,52.09090909,44,R
WA,3/30/2019,51840.36,323.7521341,77.94512195,86.93292683,8.090084136,65.44946132,164,R
WA,3/31/2019,12801.32,321.6143939,87.32727273,85.5,7.442600869,55.39230769,66,R
WA,4/1/2019,32420.1,321.498913,59.17536232,86.17391304,7.537655392,56.81624881,138,R
WA,4/2/2019,22034.22,330.6636,66.9744,88.672,7.531413782,56.72219355,125,R
WA,4/3/2019,47731.68,323.7871658,78.59037433,87.63101604,8.094050685,65.51365649,187,R
WA,4/4/2019,28598.11,325.966,100.5816,89.064,8.008809665,64.14103226,125,R
WA,4/5/2019,8120.98,320.1835714,49.86142857,85.47142857,8.250992788,68.07888199,70,R
WA,4/6/2019,40371.1,324.2978102,79.76058394,86.55474453,7.568238302,57.278231,137,R
WA,4/7/2019,4343.34,317.0967391,51.50869565,86.69565217,8.118208793,65.90531401,46,R
WA,4/8/2019,9671.2,321.2351351,46.4027027,84.48648649,6.598553688,43.54091077,74,R
WA,4/9/2019,19842.48,321.9841463,94.45121951,85.36585366,7.134531217,50.90153568,82,R
WA,4/10/2019,56233,325.3497326,78.00962567,88.65775401,8.001376312,64.02202289,187,R
WA,4/11/2019,26446.15,319.755,75.02090909,85.68181818,7.40806877,54.8794829,110,R
WA,4/12/2019,25134.39,317.8496154,51.08384615,88.00769231,8.031426793,64.50381634,130,R
WA,4/13/2019,25748.72,329.2492481,68.65714286,89.07518797,8.471542434,71.76703121,133,R
WA,4/14/2019,597.74,315.84375,62.3,84.625,8.381527307,70.25,16,R
WA,4/15/2019,1985.28,317.3532258,51.7483871,85.64516129,6.327444914,40.03655914,31,R
WA,4/16/2019,366.52,314.1,42.99090909,81.36363636,4.945153734,24.45454545,11,R
WA,4/17/2019,44223.74,319.7184659,46.24261364,84.57386364,7.51875361,56.53165584,176,R
WA,4/18/2019,11270.43,319.3742424,88.43030303,86.01515152,7.307514413,53.3997669,66,R
WA,4/19/2019,116.25,314.09375,49.0375,80.75,4.891683905,23.92857143,8,R
WA,4/20/2019,288.12,310.8,66.45833333,84.83333333,7.346407079,53.96969697,12,R
WA,4/21/2019,314.08,320.0875,57.05833333,84.66666667,7.571877794,57.33333333,12,R
WA,4/22/2019,3616.2,316.8263889,83.52222222,85.88888889,8.147840302,66.38730159,36,R
WA,4/23/2019,25493.16,318.9393519,78.14444444,88.27777778,8.206258534,67.34267913,108,R
WA,4/24/2019,124249.8,321.2438202,75.12359551,88.94007491,7.940815189,63.05654586,267,R
WA,4/25/2019,17684.94,320.4076471,121.5105882,88.52941176,8.610055355,74.13305322,85,R
WA,4/26/2019,29981.07,316.7861842,40.58684211,87.5,7.983426541,63.73509934,152,R
WA,4/27/2019,21926.52,320.0752475,80.38118812,88.22772277,8.214476475,67.47762376,101,R
WA,4/28/2019,2104.38,322.15625,44.0925,85.375,8.60437426,74.03525641,40,R
WA,4/29/2019,1017.45,317.9625,48.66666667,87.83333333,7.816741602,61.10144928,24,R
WA,4/30/2019,5947.5,316.124,73.406,86.3,6.970052557,48.58163265,50,R
WA,5/1/2019,45170.3,315.9048077,76.07820513,89.16666667,8.423341865,70.95268817,156,R
WA,5/2/2019,57428.73,322.4219512,121.7091463,89.31097561,8.399948964,70.5591426,164,R
WA,5/3/2019,73114.8,320.1635593,56.58855932,87.98728814,8.157743186,66.54877389,236,R
WA,5/4/2019,31055.52,327.1696296,67.79555556,87.74074074,7.388941882,54.59646213,135,R
WA,5/5/2019,13253.31,319.7724359,76.77307692,87.94871795,8.313496203,69.11421911,78,R
WA,5/6/2019,16579.92,326.58,86.42555556,88.33333333,7.956341545,63.30337079,90,R
WA,5/7/2019,30040,320.6838843,80.16528926,86.46280992,7.55870505,57.13402204,121,R
WA,5/8/2019,10818.06,317.8522059,70.85,85.38235294,6.499206408,42.23968393,68,R
WA,5/9/2019,15326.25,315.4297297,108.8256757,86.01351351,7.596850904,57.71214365,74,R
WA,5/10/2019,45447.24,314.8508876,73.51775148,87.95857988,8.419333639,70.88517892,169,R
WA,5/11/2019,25198.8,320.0311881,94.48613861,85.43564356,7.153203257,51.16831683,101,R
WA,5/12/2019,13433.18,322.3545455,85.46181818,87.9,8.575568026,73.54036697,110,R
WA,5/13/2019,4986.98,322.9175439,61.62631579,87.0877193,8.447909086,71.36716792,57,R
WA,5/14/2019,57013.07,323.1129808,71.02980769,88.88461538,8.85122082,78.34411,208,R
WA,5/15/2019,75069.78,326.3225,143.9394444,88.48888889,8.062250049,64.99987585,180,R
WA,5/16/2019,6513.57,317.7272727,102.575,86.27272727,7.085404705,50.20295983,44,R
WA,5/17/2019,17449.83,324.5472826,222.1804348,89.90217391,8.270242941,68.3969183,92,R
WA,5/18/2019,2501.25,322.3328571,75.53714286,86.88571429,8.97306895,80.51596639,35,R
WA,5/19/2019,6961.38,315.9701613,55.96129032,84.06451613,7.110073592,50.55314648,62,R
WA,5/20/2019,2048.64,318.9609375,111.534375,86.40625,8.21823062,67.53931452,32,R
WA,5/21/2019,1778.28,315.5705128,39.06410256,88.74358974,8.409637168,70.7219973,39,R
WA,5/22/2019,8641.08,319.6375,79.92666667,87.18333333,8.034864003,64.55903955,60,R
WA,5/23/2019,1988.1,314.5486842,77.13157895,84.5,6.656636599,44.31081081,38,R
WA,5/24/2019,5062.82,318.6141304,104.2152174,88.5,7.98540335,63.76666667,46,R
WA,5/25/2019,18053.42,333.0809524,166.6561905,92.37142857,7.56797039,57.27417582,105,R
WA,5/26/2019,10318.14,319.0094203,68.70869565,85.65217391,7.636649417,58.31841432,69,R
WA,5/27/2019,3056.6,325.45,98.67906977,89.95348837,8.88271057,78.90254707,43,R
WA,5/28/2019,8722.52,321.5290123,68.32716049,87.87654321,8.614497542,74.2095679,81,R
WA,5/29/2019,3631.55,319.4986486,101.327027,85.32432432,7.39764998,54.72522523,37,R
WA,5/30/2019,1215.98,323.9112903,126.916129,91.41935484,7.787914541,60.6516129,31,R
WA,5/31/2019,1248.98,316.7185185,61.23703704,85.92592593,6.515814643,42.45584046,27,R
WA,6/1/2019,1365.12,315.488,61.368,84.72,7.020921117,49.29333333,25,R
WA,6/2/2019,6859.89,315.3855932,47.92711864,83.30508475,6.237412807,38.90531853,59,R
WA,6/3/2019,1931.09,311.1583333,82.475,82.29166667,5.360719993,28.73731884,24,R
WA,6/4/2019,7530.6,312.8277027,48.17972973,86.06756757,7.494895214,56.17345428,74,R
WA,6/5/2019,694.12,322.1979167,35.65,85.58333333,6.749664511,45.55797101,24,R
WA,6/6/2019,1691,313.8172414,76.14137931,84.5862069,5.901072792,34.8226601,29,R
WA,6/7/2019,3877.14,316.6011364,53.57727273,84.97727273,7.089096234,50.25528541,44,R
WA,6/8/2019,454.58,317.9625,45.85,86.3125,7.803578239,60.89583333,16,R
WA,6/9/2019,3260,319.1575,69.5875,86.825,7.964303372,63.43012821,40,R
WA,6/10/2019,606.97,319.6066667,78.48,86.86666667,7.539104406,56.83809524,15,R
WA,6/11/2019,939.82,318.6863636,57.15454545,84.59090909,7.102374458,50.44372294,22,R
WA,6/12/2019,1674.77,319.0681818,47.49090909,84.51515152,5.804745968,33.69507576,33,R
WA,6/13/2019,742.4,320.5979167,54.4875,88.5,6.659416347,44.34782609,24,R
WA,6/14/2019,909.09,324.0152174,73.57826087,86.60869565,9.064110699,82.15810277,23,R
WA,6/15/2019,1441.26,312.8772727,149.1409091,89.45454545,8.313656423,69.11688312,22,R
WA,6/16/2019,1418.6,321.805,58.36333333,89.5,8.324247921,69.29310345,30,R
WA,6/17/2019,2223.24,324.5178571,167.3071429,91.39285714,8.05232557,64.83994709,28,R
WA,6/18/2019,3094.3,316.7,75.8875,89.275,7.510633488,56.40961538,40,R
WA,6/19/2019,120.96,311.63125,44.5875,84.5,8.211490208,67.42857143,8,R
WA,6/20/2019,166.98,319.6363636,48.14545455,86.27272727,8.509887298,72.41818182,11,R
WA,6/21/2019,298.87,313.2954545,77.92727273,85.09090909,7.828851071,61.29090909,11,R
WA,6/22/2019,410.06,328.0289474,18.60526316,92.10526316,8.258966419,68.21052632,19,R
WA,6/23/2019,470.96,325.3111111,112.6833333,93.33333333,8.231932087,67.76470588,18,R
WA,6/24/2019,370.45,318.3363636,106.7545455,90.18181818,6.415889367,41.16363636,11,R
WA,6/25/2019,724.68,323.2714286,99.95238095,89.85714286,9.85030819,97.02857143,21,R
WA,6/26/2019,612.04,322.3205882,71.25882353,85.23529412,7.232992221,52.31617647,17,R
WA,6/27/2019,469.48,319.5852941,58.72352941,85.17647059,7.715530556,59.52941176,17,R
WA,6/28/2019,218.4,330.7730769,72.97692308,90.46153846,9.811688477,96.26923077,13,R
WA,6/29/2019,10.88,314.7833333,23.56666667,80.33333333,0.577350269,0.333333333,3,R
WA,6/30/2019,489.72,337.0684211,157.4789474,94.36842105,5.559881357,30.9122807,19,R
WA,7/1/2019,281.16,316.35,104.5,84,7.028513356,49.4,11,R
WA,7/2/2019,1096.47,326.0045455,109.9863636,87.45454545,8.450005763,71.4025974,22,R
WA,7/3/2019,3557.9,322.0514706,256.3647059,93.05882353,7.749647798,60.057041,34,R
WA,7/4/2019,1044,321.6625,68.27083333,86.5,5.868115763,34.43478261,24,R
WA,7/5/2019,928.26,323.2583333,148.1277778,89.77777778,7.643186551,58.41830065,18,R
WA,7/6/2019,724.63,315.8605263,74.9,85.57894737,7.236602867,52.36842105,19,R
WA,7/7/2019,375.23,321.25,79.94166667,84.75,6.662309182,44.38636364,12,R
WA,7/8/2019,161.04,316.3136364,35.40909091,85.63636364,6.932138592,48.05454545,11,R
WA,7/9/2019,2066.25,321.5516667,66.4,85.96666667,6.19501097,38.37816092,30,R
WA,7/10/2019,284.61,315.4857143,47.59285714,88.71428571,8.370539652,70.06593407,14,R
WA,7/11/2019,2097.46,323.2424242,80.94848485,86.51515152,7.471283408,55.82007576,33,R
WA,7/12/2019,55.04,319.14,58.92,83.6,8.67755726,75.3,5,R
WA,7/13/2019,1660.75,323.39,72.59333333,87.36666667,7.308395424,53.41264368,30,R
WA,7/14/2019,282.1,318.6444444,103.1888889,85.22222222,5.309844107,28.19444444,9,R
WA,7/15/2019,2537.6,319.9893617,78.59148936,89.74468085,8.491602207,72.10730805,47,R
WA,7/16/2019,3180.6,318.2014286,113.7914286,87.71428571,8.326327587,69.32773109,35,R
WA,7/17/2019,3204,316.389,49.586,89.16,8.357716708,69.85142857,50,R
WA,7/18/2019,3147.54,328.3833333,112.7261905,90.16666667,8.369272098,70.04471545,42,R
WA,7/19/2019,1369.55,316.7590909,63.36818182,82.27272727,5.691947681,32.3982684,22,R
WA,7/20/2019,1387.2,321.7293103,53.25862069,89.27586207,6.922512713,47.92118227,29,R
WA,7/21/2019,1139.28,315.4404762,57.68095238,86.66666667,8.368592076,70.03333333,21,R
WA,7/22/2019,1927.68,317.6734375,84.528125,87.65625,9.135571649,83.45866935,32,R
WA,7/23/2019,1272.6,320.6913043,93.53478261,85.91304348,6.632653682,43.99209486,23,R
WA,7/24/2019,304.38,316.125,31.0625,84.75,6.826419266,46.6,16,R
WA,7/25/2019,2749.71,325.8157895,111.95,90.71052632,8.395326547,70.48150782,38,R
WA,7/26/2019,7417.44,327.0861842,79.45263158,89.80263158,7.643768245,58.42719298,76,R
WA,7/27/2019,2039.49,317.54375,72.4125,86.5,8.128008128,66.06451613,32,R
WA,7/28/2019,683.55,321.7617647,83.41176471,85.52941176,8.231932087,67.76470588,17,R
WA,7/29/2019,2055,321.9303571,76.775,84.57142857,5.940623308,35.29100529,28,R
WA,7/30/2019,269.1,314.1611111,152.4111111,86.77777778,7.529571332,56.69444444,9,R
WA,7/31/2019,1864.68,313.2064516,95.33225806,92.06451613,8.555448493,73.19569892,31,R
WA,8/1/2019,2069.73,326.0467742,105.5903226,88.87096774,7.688701388,59.11612903,31,R
WA,8/2/2019,596.7,316.5157895,54.3,86.57894737,8.700675513,75.70175439,19,R
WA,8/3/2019,28.05,325.8,60.48,88.8,9.523654761,90.7,5,R
WA,8/4/2019,30.21,326.49,41.32,88.4,6.228964601,38.8,5,R
WA,8/5/2019,73.78,322.3875,176.85,87,2,4,4,R
WA,8/6/2019,27.84,331.8,91.625,94.5,2.081665999,4.333333333,4,R
WA,8/7/2019,1196.6,323.7107143,63.99642857,87.82142857,7.308308673,53.41137566,28,R
WA,8/8/2019,17.76,316.7,32.96666667,76.66666667,0.577350269,0.333333333,3,R
WA,8/9/2019,85.49,304.7714286,29.61428571,89.14285714,10.05698052,101.1428571,7,R
WA,8/10/2019,1566.74,330.8580645,100.6451613,90.51612903,8.111189669,65.79139785,31,R
WA,8/11/2019,244.72,320.36,53.75,81.6,5.358275013,28.71111111,10,R
WA,8/12/2019,98.1,317.96875,93.3125,90.5,9.87059124,97.42857143,8,R
WA,8/13/2019,64,313.74375,36.2,85.25,8.664376987,75.07142857,8,R
WA,8/14/2019,11.2,315.1666667,27.6,83.33333333,6.806859286,46.33333333,3,R
WA,8/15/2019,160.08,316.135,37.57,87.2,8.676917015,75.28888889,10,R
WA,8/16/2019,1002.93,320.1232143,58.24642857,93.32142857,7.29308943,53.18915344,28,R
WA,8/17/2019,282.72,328.5307692,73.94615385,87.61538462,6.910601295,47.75641026,13,R
WA,8/19/2019,15.4,312.25,52.5,84,3.464101615,12,3,R
WA,8/20/2019,21.12,314.475,31.675,82.5,6.137317547,37.66666667,4,R
WA,8/21/2019,757.46,320.355,79.43,88.7,9.80923303,96.22105263,20,R
WA,8/22/2019,585.9,322.2911765,54.81764706,83.76470588,3.992640288,15.94117647,17,R
WA,8/23/2019,36.48,324.5,77.66,93.8,7.362064928,54.2,5,R
WA,8/24/2019,170.18,329.675,57.70833333,87.83333333,9.466047782,89.60606061,12,R
WA,8/25/2019,1303.8,322.5205882,188.0176471,88.94117647,6.66587005,44.43382353,17,R
WA,8/26/2019,78.57,321.7714286,56.41428571,88.42857143,7.61264612,57.95238095,7,R
WA,8/27/2019,22,318.175,57.3,89,8.406346809,70.66666667,4,R
WA,8/28/2019,87.98,325.9357143,72.27142857,87.42857143,5.223572943,27.28571429,7,R
WA,8/29/2019,4,336.1,83.7,88.5,16.26345597,264.5,2,R
WA,8/30/2019,144.53,316.5714286,60.91428571,81,4.472135955,20,7,R
WA,8/31/2019,173.88,329,56.90833333,91,6.954396909,48.36363636,12,R
WA,9/1/2019,89.1,331.3666667,57.6,92.55555556,5.525194818,30.52777778,9,R
WA,9/2/2019,728.85,333.3705882,138.8411765,92.35294118,8.207779667,67.36764706,17,R
WA,9/3/2019,1948.56,321.8307692,95.85769231,88.57692308,8.139646562,66.25384615,26,R
